zip_code,city,admin1,admin2
"35116","Morris","Alabama","Jefferson"
"35117","Mount Olive","Alabama","Jefferson"
"35118","Mulga","Alabama","Jefferson"
"35119","New Castle","Alabama","Jefferson"
"35123","Palmerdale","Alabama","Jefferson"
"35126","Pinson","Alabama","Jefferson"
"35127","Pleasant Grove","Alabama","Jefferson"
"35139","Sayre","Alabama","Jefferson"
"35142","Shannon","Alabama","Jefferson"
"35172","Trafford","Alabama","Jefferson"
"35173","Trussville","Alabama","Jefferson"
"35180","Warrior","Alabama","Jefferson"
"35181","Watson","Alabama","Jefferson"
"35201","Birmingham","Alabama","Jefferson"
"35202","Birmingham","Alabama","Jefferson"
"35203","Birmingham","Alabama","Jefferson"
"35204","Birmingham","Alabama","Jefferson"
"35205","Birmingham","Alabama","Jefferson"
"35206","Birmingham","Alabama","Jefferson"
"35207","Birmingham","Alabama","Jefferson"
"35208","Birmingham","Alabama","Jefferson"
"35209","Birmingham","Alabama","Jefferson"
"35210","Birmingham","Alabama","Jefferson"
"35211","Birmingham","Alabama","Jefferson"
"35212","Birmingham","Alabama","Jefferson"
"35213","Birmingham","Alabama","Jefferson"
"35214","Birmingham","Alabama","Jefferson"
"35215","Birmingham","Alabama","Jefferson"
"35216","Birmingham","Alabama","Jefferson"
"35217","Birmingham","Alabama","Jefferson"
"35218","Birmingham","Alabama","Jefferson"
"35219","Birmingham","Alabama","Jefferson"
"35220","Birmingham","Alabama","Jefferson"
"35221","Birmingham","Alabama","Jefferson"
"35222","Birmingham","Alabama","Jefferson"
"35223","Birmingham","Alabama","Jefferson"
"35224","Birmingham","Alabama","Jefferson"
"35226","Birmingham","Alabama","Jefferson"
"35228","Birmingham","Alabama","Jefferson"
"35229","Birmingham","Alabama","Jefferson"
"35231","Birmingham","Alabama","Jefferson"
"35232","Birmingham","Alabama","Jefferson"
"35233","Birmingham","Alabama","Jefferson"
"35234","Birmingham","Alabama","Jefferson"
"35235","Birmingham","Alabama","Jefferson"
"35236","Birmingham","Alabama","Jefferson"
"35237","Birmingham","Alabama","Jefferson"
"35238","Birmingham","Alabama","Jefferson"
"35243","Birmingham","Alabama","Jefferson"
"35244","Birmingham","Alabama","Jefferson"
"35246","Birmingham","Alabama","Jefferson"
"35249","Birmingham","Alabama","Jefferson"
"35253","Birmingham","Alabama","Jefferson"
"35254","Birmingham","Alabama","Jefferson"
"35255","Birmingham","Alabama","Jefferson"
"35259","Birmingham","Alabama","Jefferson"
"35260","Birmingham","Alabama","Jefferson"
"35261","Birmingham","Alabama","Jefferson"
"35266","Birmingham","Alabama","Jefferson"
"35270","Birmingham","Alabama","Jefferson"
"35282","Birmingham","Alabama","Jefferson"
"35283","Birmingham","Alabama","Jefferson"
"35285","Birmingham","Alabama","Jefferson"
"35287","Birmingham","Alabama","Jefferson"
"35288","Birmingham","Alabama","Jefferson"
"35290","Birmingham","Alabama","Jefferson"
"35291","Birmingham","Alabama","Jefferson"
"35292","Birmingham","Alabama","Jefferson"
"35293","Birmingham","Alabama","Jefferson"
"35294","Birmingham","Alabama","Jefferson"
"35295","Birmingham","Alabama","Jefferson"
"35296","Birmingham","Alabama","Jefferson"
"35297","Birmingham","Alabama","Jefferson"
"35298","Birmingham","Alabama","Jefferson"
"35544","Beaverton","Alabama","Lamar"
"35552","Detroit","Alabama","Lamar"
"35574","Kennedy","Alabama","Lamar"
"35576","Millport","Alabama","Lamar"
"35586","Sulligent","Alabama","Lamar"
"35592","Vernon","Alabama","Lamar"
"35610","Anderson","Alabama","Lauderdale"
"35617","Cloverdale","Alabama","Lauderdale"
"35630","Florence","Alabama","Lauderdale"
"35631","Florence","Alabama","Lauderdale"
"35632","Florence","Alabama","Lauderdale"
"35633","Florence","Alabama","Lauderdale"
"35634","Florence","Alabama","Lauderdale"
"35645","Killen","Alabama","Lauderdale"
"35648","Lexington","Alabama","Lauderdale"
"35652","Rogersville","Alabama","Lauderdale"
"35677","Waterloo","Alabama","Lauderdale"
"35618","Courtland","Alabama","Lawrence"
"35643","Hillsboro","Alabama","Lawrence"
"35650","Moulton","Alabama","Lawrence"
"35651","Mount Hope","Alabama","Lawrence"
"35672","Town Creek","Alabama","Lawrence"
"36801","Opelika","Alabama","Lee"
"36802","Opelika","Alabama","Lee"
"36803","Opelika","Alabama","Lee"
"36804","Opelika","Alabama","Lee"
"36830","Auburn","Alabama","Lee"
"36831","Auburn","Alabama","Lee"
"36832","Auburn","Alabama","Lee"
"36849","Auburn University","Alabama","Lee"
"36865","Loachapoka","Alabama","Lee"
"36872","Valley","Alabama","Lee"
"36874","Salem","Alabama","Lee"
"36877","Smiths Station","Alabama","Lee"
"36879","Waverly","Alabama","Lee"
"35611","Athens","Alabama","Limestone"
"35612","Athens","Alabama","Limestone"
"35613","Athens","Alabama","Limestone"
"35614","Athens","Alabama","Limestone"
"35615","Belle Mina","Alabama","Limestone"
"35620","Elkmont","Alabama","Limestone"
"35647","Lester","Alabama","Limestone"
"35649","Mooresville","Alabama","Limestone"
"35671","Tanner","Alabama","Limestone"
"35739","Ardmore","Alabama","Limestone"
"35742","Capshaw","Alabama","Limestone"
"36032","Fort Deposit","Alabama","Lowndes"
"36040","Hayneville","Alabama","Lowndes"
"36047","Letohatchee","Alabama","Lowndes"
"36752","Lowndesboro","Alabama","Lowndes"
"36031","Fort Davis","Alabama","Macon"
"36039","Hardaway","Alabama","Macon"
"36075","Shorter","Alabama","Macon"
"36083","Tuskegee","Alabama","Macon"
"36087","Tuskegee Institute","Alabama","Macon"
"36088","Tuskegee Institute","Alabama","Macon"
"36866","Notasulga","Alabama","Macon"
"35741","Brownsboro","Alabama","Madison"
"35748","Gurley","Alabama","Madison"
"35749","Harvest","Alabama","Madison"
"35750","Hazel Green","Alabama","Madison"
"35756","Madison","Alabama","Madison"
"35757","Madison","Alabama","Madison"
"35758","Madison","Alabama","Madison"
"35759","Meridianville","Alabama","Madison"
"35760","New Hope","Alabama","Madison"
"35761","New Market","Alabama","Madison"
"35762","Normal","Alabama","Madison"
"35763","Owens Cross Roads","Alabama","Madison"
"35767","Ryland","Alabama","Madison"
"35773","Toney","Alabama","Madison"
"35801","Huntsville","Alabama","Madison"
"35802","Huntsville","Alabama","Madison"
"35803","Huntsville","Alabama","Madison"
"35804","Huntsville","Alabama","Madison"
"35805","Huntsville","Alabama","Madison"
"35806","Huntsville","Alabama","Madison"
"35807","Huntsville","Alabama","Madison"
"35808","Huntsville","Alabama","Madison"
"35809","Huntsville","Alabama","Madison"
"35810","Huntsville","Alabama","Madison"
"35811","Huntsville","Alabama","Madison"
"35812","Huntsville","Alabama","Madison"
"35813","Huntsville","Alabama","Madison"
"35814","Huntsville","Alabama","Madison"
"35815","Huntsville","Alabama","Madison"
"35816","Huntsville","Alabama","Madison"
"35824","Huntsville","Alabama","Madison"
"35893","Huntsville","Alabama","Madison"
"35894","Huntsville","Alabama","Madison"
"35895","Huntsville","Alabama","Madison"
"35896","Huntsville","Alabama","Madison"
"35897","Huntsville","Alabama","Madison"
"35898","Huntsville","Alabama","Madison"
"35899","Huntsville","Alabama","Madison"
"36732","Demopolis","Alabama","Marengo"
"36736","Dixons Mills","Alabama","Marengo"
"36738","Faunsdale","Alabama","Marengo"
"36745","Jefferson","Alabama","Marengo"
"36748","Linden","Alabama","Marengo"
"36754","Magnolia","Alabama","Marengo"
"36763","Myrtlewood","Alabama","Marengo"
"36764","Nanafalia","Alabama","Marengo"
"36782","Sweet Water","Alabama","Marengo"
"36783","Thomaston","Alabama","Marengo"
"35543","Bear Creek","Alabama","Marion"
"35548","Brilliant","Alabama","Marion"
"35563","Guin","Alabama","Marion"
"35564","Hackleburg","Alabama","Marion"
"35570","Hamilton","Alabama","Marion"
"35594","Winfield","Alabama","Marion"
"35016","Arab","Alabama","Marshall"
"35175","Union Grove","Alabama","Marshall"
"35747","Grant","Alabama","Marshall"
"35950","Albertville","Alabama","Marshall"
"35951","Albertville","Alabama","Marshall"
"35956","Boaz","Alabama","Marshall"
"35957","Boaz","Alabama","Marshall"
"35964","Douglas","Alabama","Marshall"
"35976","Guntersville","Alabama","Marshall"
"35980","Horton","Alabama","Marshall"
"36421","Andalusia","Alabama","Mobile"
"36505","Axis","Alabama","Mobile"
"36509","Bayou La Batre","Alabama","Mobile"
"36512","Bucks","Alabama","Mobile"
"36521","Chunchula","Alabama","Mobile"
"36522","Citronelle","Alabama","Mobile"
"36523","Coden","Alabama","Mobile"
"36525","Creola","Alabama","Mobile"
"36528","Dauphin Island","Alabama","Mobile"
"36541","Grand Bay","Alabama","Mobile"
"36544","Irvington","Alabama","Mobile"
"36560","Mount Vernon","Alabama","Mobile"
"36568","Saint Elmo","Alabama","Mobile"
"36571","Saraland","Alabama","Mobile"
"36572","Satsuma","Alabama","Mobile"
"36575","Semmes","Alabama","Mobile"
"36582","Theodore","Alabama","Mobile"
"36587","Wilmer","Alabama","Mobile"
"36590","Theodore","Alabama","Mobile"
"36601","Mobile","Alabama","Mobile"
"36602","Mobile","Alabama","Mobile"
"36603","Mobile","Alabama","Mobile"
"36604","Mobile","Alabama","Mobile"
"36605","Mobile","Alabama","Mobile"
"36606","Mobile","Alabama","Mobile"
"36607","Mobile","Alabama","Mobile"
"36608","Mobile","Alabama","Mobile"
"36609","Mobile","Alabama","Mobile"
"36610","Mobile","Alabama","Mobile"
"36611","Mobile","Alabama","Mobile"
"36612","Mobile","Alabama","Mobile"
"36613","Eight Mile","Alabama","Mobile"
"36615","Mobile","Alabama","Mobile"
"36616","Mobile","Alabama","Mobile"
"36617","Mobile","Alabama","Mobile"
"36618","Mobile","Alabama","Mobile"
"36619","Mobile","Alabama","Mobile"
"36628","Mobile","Alabama","Mobile"
"36633","Mobile","Alabama","Mobile"
"36640","Mobile","Alabama","Mobile"
"36641","Mobile","Alabama","Mobile"
"36644","Mobile","Alabama","Mobile"
"36652","Mobile","Alabama","Mobile"
"36660","Mobile","Alabama","Mobile"
"36663","Mobile","Alabama","Mobile"
"36670","Mobile","Alabama","Mobile"
"36671","Mobile","Alabama","Mobile"
"36675","Mobile","Alabama","Mobile"
"36685","Mobile","Alabama","Mobile"
"36688","Mobile","Alabama","Mobile"
"36689","Mobile","Alabama","Mobile"
"36691","Mobile","Alabama","Mobile"
"36693","Mobile","Alabama","Mobile"
"36695","Mobile","Alabama","Mobile"
"36425","Beatrice","Alabama","Monroe"
"36439","Excel","Alabama","Monroe"
"36444","Franklin","Alabama","Monroe"
"36445","Frisco City","Alabama","Monroe"
"36449","Goodway","Alabama","Monroe"
"36457","Megargel","Alabama","Monroe"
"36458","Mexia","Alabama","Monroe"
"36460","Monroeville","Alabama","Monroe"
"36461","Monroeville","Alabama","Monroe"
"36470","Perdue Hill","Alabama","Monroe"
"36471","Peterman","Alabama","Monroe"
"36480","Uriah","Alabama","Monroe"
"36481","Vredenburgh","Alabama","Monroe"
"36013","Cecil","Alabama","Montgomery"
"36036","Grady","Alabama","Montgomery"
"36043","Hope Hull","Alabama","Montgomery"
"36046","Lapine","Alabama","Montgomery"
"36052","Mathews","Alabama","Montgomery"
"36057","Mount Meigs","Alabama","Montgomery"
"36064","Pike Road","Alabama","Montgomery"
"36065","Pine Level","Alabama","Montgomery"
"36069","Ramer","Alabama","Montgomery"
"36101","Montgomery","Alabama","Montgomery"
"36102","Montgomery","Alabama","Montgomery"
"36103","Montgomery","Alabama","Montgomery"
"36104","Montgomery","Alabama","Montgomery"
"36105","Montgomery","Alabama","Montgomery"
"36106","Montgomery","Alabama","Montgomery"
"36107","Montgomery","Alabama","Montgomery"
"36108","Montgomery","Alabama","Montgomery"
"36109","Montgomery","Alabama","Montgomery"
"36110","Montgomery","Alabama","Montgomery"
"36111","Montgomery","Alabama","Montgomery"
"36112","Montgomery","Alabama","Montgomery"
"36113","Montgomery","Alabama","Montgomery"
"36114","Montgomery","Alabama","Montgomery"
"36115","Montgomery","Alabama","Montgomery"
"36116","Montgomery","Alabama","Montgomery"
"36117","Montgomery","Alabama","Montgomery"
"36118","Montgomery","Alabama","Montgomery"
"36119","Montgomery","Alabama","Montgomery"
"36120","Montgomery","Alabama","Montgomery"
"36121","Montgomery","Alabama","Montgomery"
"36123","Montgomery","Alabama","Montgomery"
"36124","Montgomery","Alabama","Montgomery"
"36125","Montgomery","Alabama","Montgomery"
"36130","Montgomery","Alabama","Montgomery"
"36131","Montgomery","Alabama","Montgomery"
"36132","Montgomery","Alabama","Montgomery"
"36135","Montgomery","Alabama","Montgomery"
"36140","Montgomery","Alabama","Montgomery"
"36141","Montgomery","Alabama","Montgomery"
"36142","Montgomery","Alabama","Montgomery"
"36177","Montgomery","Alabama","Montgomery"
"36191","Montgomery","Alabama","Montgomery"
"35601","Decatur","Alabama","Morgan"
"35602","Decatur","Alabama","Morgan"
"35603","Decatur","Alabama","Morgan"
"35609","Decatur","Alabama","Morgan"
"35619","Danville","Alabama","Morgan"
"35621","Eva","Alabama","Morgan"
"35622","Falkville","Alabama","Morgan"
"35640","Hartselle","Alabama","Morgan"
"35670","Somerville","Alabama","Morgan"
"35673","Trinity","Alabama","Morgan"
"35699","Decatur","Alabama","Morgan"
"35754","Laceys Spring","Alabama","Morgan"
"35775","Valhermoso Springs","Alabama","Morgan"
"36756","Marion","Alabama","Perry"
"36786","Uniontown","Alabama","Perry"
"35442","Aliceville","Alabama","Pickens"
"35447","Carrollton","Alabama","Pickens"
"35461","Ethelsville","Alabama","Pickens"
"35466","Gordo","Alabama","Pickens"
"35471","Mc Shan","Alabama","Pickens"
"35481","Reform","Alabama","Pickens"
"36005","Banks","Alabama","Pike"
"36010","Brundidge","Alabama","Pike"
"36035","Goshen","Alabama","Pike"
"36079","Troy","Alabama","Pike"
"36081","Troy","Alabama","Pike"
"36082","Troy","Alabama","Pike"
"36263","Graham","Alabama","Randolph"
"36274","Roanoke","Alabama","Randolph"
"36276","Wadley","Alabama","Randolph"
"36278","Wedowee","Alabama","Randolph"
"36280","Woodland","Alabama","Randolph"
"36851","Cottonton","Alabama","Russell"
"36856","Fort Mitchell","Alabama","Russell"
"36858","Hatchechubbee","Alabama","Russell"
"36859","Holy Trinity","Alabama","Russell"
"36860","Hurtsboro","Alabama","Russell"
"36867","Phenix City","Alabama","Russell"
"36868","Phenix City","Alabama","Russell"
"36869","Phenix City","Alabama","Russell"
"36870","Phenix City","Alabama","Russell"
"36871","Pittsview","Alabama","Russell"
"36875","Seale","Alabama","Russell"
"35004","Moody","Alabama","St. Clair"
"35052","Cook Springs","Alabama","St. Clair"
"35054","Cropwell","Alabama","St. Clair"
"35112","Margaret","Alabama","St. Clair"
"35120","Odenville","Alabama","St. Clair"
"35125","Pell City","Alabama","St. Clair"
"35128","Pell City","Alabama","St. Clair"
"35131","Ragland","Alabama","St. Clair"
"35135","Riverside","Alabama","St. Clair"
"35146","Springville","Alabama","St. Clair"
"35182","Wattsville","Alabama","St. Clair"
"35953","Ashville","Alabama","St. Clair"
"35987","Steele","Alabama","St. Clair"
"35007","Alabaster","Alabama","Shelby"
"35040","Calera","Alabama","Shelby"
"35043","Chelsea","Alabama","Shelby"
"35051","Columbiana","Alabama","Shelby"
"35078","Harpersville","Alabama","Shelby"
"35080","Helena","Alabama","Shelby"
"35114","Maylene","Alabama","Shelby"
"35115","Montevallo","Alabama","Shelby"
"35124","Pelham","Alabama","Shelby"
"35137","Saginaw","Alabama","Shelby"
"35143","Shelby","Alabama","Shelby"
"35144","Siluria","Alabama","Shelby"
"35147","Sterrett","Alabama","Shelby"
"35176","Vandiver","Alabama","Shelby"
"35178","Vincent","Alabama","Shelby"
"35185","Westover","Alabama","Shelby"
"35186","Wilsonville","Alabama","Shelby"
"35187","Wilton","Alabama","Shelby"
"35242","Birmingham","Alabama","Shelby"
"35459","Emelle","Alabama","Sumter"
"35460","Epes","Alabama","Sumter"
"35464","Gainesville","Alabama","Sumter"
"35470","Livingston","Alabama","Sumter"
"35477","Panola","Alabama","Sumter"
"36901","Bellamy","Alabama","Sumter"
"36907","Cuba","Alabama","Sumter"
"36925","York","Alabama","Sumter"
"35014","Alpine","Alabama","Talladega"
"35032","Bon Air","Alabama","Talladega"
"35044","Childersburg","Alabama","Talladega"
"35096","Lincoln","Alabama","Talladega"
"35149","Sycamore","Alabama","Talladega"
"35150","Sylacauga","Alabama","Talladega"
"35151","Sylacauga","Alabama","Talladega"
"35160","Talladega","Alabama","Talladega"
"35161","Talladega","Alabama","Talladega"
"36268","Munford","Alabama","Talladega"
"35010","Alexander City","Alabama","Tallapoosa"
"35011","Alexander City","Alabama","Tallapoosa"
"36023","East Tallassee","Alabama","Tallapoosa"
"36256","Daviston","Alabama","Tallapoosa"
"36850","Camp Hill","Alabama","Tallapoosa"
"36853","Dadeville","Alabama","Tallapoosa"
"36861","Jacksons Gap","Alabama","Tallapoosa"
"35401","Tuscaloosa","Alabama","Tuscaloosa"
"35402","Tuscaloosa","Alabama","Tuscaloosa"
"35403","Tuscaloosa","Alabama","Tuscaloosa"
"35404","Tuscaloosa","Alabama","Tuscaloosa"
"35405","Tuscaloosa","Alabama","Tuscaloosa"
"35406","Tuscaloosa","Alabama","Tuscaloosa"
"35407","Tuscaloosa","Alabama","Tuscaloosa"
"35440","Abernant","Alabama","Tuscaloosa"
"35444","Brookwood","Alabama","Tuscaloosa"
"35446","Buhl","Alabama","Tuscaloosa"
"35449","Coaling","Alabama","Tuscaloosa"
"35452","Coker","Alabama","Tuscaloosa"
"35453","Cottondale","Alabama","Tuscaloosa"
"35456","Duncanville","Alabama","Tuscaloosa"
"35457","Echola","Alabama","Tuscaloosa"
"35458","Elrod","Alabama","Tuscaloosa"
"35463","Fosters","Alabama","Tuscaloosa"
"35468","Kellerman","Alabama","Tuscaloosa"
"35473","Northport","Alabama","Tuscaloosa"
"35475","Northport","Alabama","Tuscaloosa"
"35476","Northport","Alabama","Tuscaloosa"
"35478","Peterson","Alabama","Tuscaloosa"
"35480","Ralph","Alabama","Tuscaloosa"
"35482","Samantha","Alabama","Tuscaloosa"
"35486","Tuscaloosa","Alabama","Tuscaloosa"
"35487","Tuscaloosa","Alabama","Tuscaloosa"
"35490","Vance","Alabama","Tuscaloosa"
"35038","Burnwell","Alabama","Walker"
"35062","Dora","Alabama","Walker"
"35063","Empire","Alabama","Walker"
"35130","Quinton","Alabama","Walker"
"35148","Sumiton","Alabama","Walker"
"35501","Jasper","Alabama","Walker"
"35502","Jasper","Alabama","Walker"
"35503","Jasper","Alabama","Walker"
"35504","Jasper","Alabama","Walker"
"35549","Carbon Hill","Alabama","Walker"
"35550","Cordova","Alabama","Walker"
"35554","Eldridge","Alabama","Walker"
"35560","Goodsprings","Alabama","Walker"
"35573","Kansas","Alabama","Walker"
"35578","Nauvoo","Alabama","Walker"
"35579","Oakman","Alabama","Walker"
"35580","Parrish","Alabama","Walker"
"35584","Sipsey","Alabama","Walker"
"35587","Townley","Alabama","Walker"
"36513","Calvert","Alabama","Washington"
"36518","Chatom","Alabama","Washington"
"36529","Deer Park","Alabama","Washington"
"36538","Frankville","Alabama","Washington"
"36539","Fruitdale","Alabama","Washington"
"36548","Leroy","Alabama","Washington"
"36553","Mc Intosh","Alabama","Washington"
"36556","Malcolm","Alabama","Washington"
"36558","Millry","Alabama","Washington"
"36569","Saint Stephens","Alabama","Washington"
"36581","Sunflower","Alabama","Washington"
"36583","Tibbie","Alabama","Washington"
"36584","Vinegar Bend","Alabama","Washington"
"36585","Wagarville","Alabama","Washington"
"36435","Coy","Alabama","Wilcox"
"36720","Alberta","Alabama","Wilcox"
"36722","Arlington","Alabama","Wilcox"
"36723","Boykin","Alabama","Wilcox"
"36726","Camden","Alabama","Wilcox"
"36728","Catherine","Alabama","Wilcox"
"36741","Furman","Alabama","Wilcox"
"36751","Lower Peach Tree","Alabama","Wilcox"
